cortar,Camara,tiktok_id,url
si,pendiente,javelin,https://www.tiktok.com/@wcz_domca/video/7014787915591027974?is_copy_url=1&is_from_webapp=v1
si,normal,javelin,https://www.tiktok.com/@throwsu/video/6877724917907885317?is_copy_url=1&is_from_webapp=v1
si,pendiente,javelin,https://www.tiktok.com/@worldathletics/video/6869702177963773186?is_copy_url=1&is_from_webapp=v1
si,normal,javelin,https://www.tiktok.com/@worldathletics/video/6894578669289819393?is_copy_url=1&is_from_webapp=v1
si,pendiente,javelin,https://www.tiktok.com/@hami_rajput302/video/6675295709064858886?is_copy_url=1&is_from_webapp=v1
si,pendiente,javelin,https://www.tiktok.com/@runnsphere/video/6994934562086194437?is_copy_url=1&is_from_webapp=v1
si,normal,javelin,https://www.tiktok.com/@katiefeeneyy/video/7023384203177839878?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@katiefeeneyy/video/7023384203177839878?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@katiefeeneyy/video/7023384203177839878?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6792927604505595137?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6816565692725251330?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6768095186632412422?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6768095186632412422?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6768095186632412422?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6768095186632412422?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6768095186632412422?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6771803299860548866?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@ankushpunia/video/6841052344336108802?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6841052344336108802?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@world_of_throwing/video/6905016204960730369?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@world_of_throwing/video/6905016204960730369?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@world_of_throwing/video/6905016204960730369?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@world_of_throwing/video/6905016204960730369?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@samwelsh42/video/6766261038150208774?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@ankushpunia/video/6842994411840867586?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6842166896796716290?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6839954899892014338?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@raydinc/video/7078443330140507435?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@d_haugh/video/7023703128390290694?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@garagestrength/video/6794921304463019269?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@garagestrength/video/6794921304463019269?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@garagestrength/video/6794921304463019269?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6794069725807643909?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6948128021173849350?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@discus_joe/video/6948128021173849350?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@micthrows/video/7080662861814582574?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@micthrows/video/7080662861814582574?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6949023186839227654?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@raydinc/video/7078803304825752878?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@uvathrows/video/6950349529736662277?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@d_haugh/video/7043090412147330310?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6826403076195241221?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6769949120502205701?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6769949120502205701?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6769949120502205701?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6769949120502205701?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@christensen_throws/video/7080711767789243691?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@chasingr8ness/video/6809068920281124101?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6775917660514389254?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@itsbbbridge/video/7074768678046223658?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@micthrows/video/7068058349459213615?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6842161977972804865?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@samwelsh42/video/6766969129187511557?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7076999844459547950?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@discus_joe/video/7076999844459547950?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6816316936947764482?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@uvathrows/video/6953685097971322117?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@uvathrows/video/6954385663915543814?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@nodaysoff/video/7024163646540451078?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6956332721794747653?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6956332721794747653?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6956332721794747653?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6956332721794747653?is_copy_url=1&is_from_webapp=v1
si,pendiente,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7077552108479941934?is_copy_url=1&is_from_webapp=v1
no,pendiente,discusthrow,https://www.tiktok.com/@uvathrows/video/7074351732817677614?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7076960956840021290?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@micthrows/video/7070283751590219051?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@raydinc/video/7079857401201052974?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6775121235706793217?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@_reid52/video/6925886692972858629?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@_reid52/video/6925886692972858629?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@micthrows/video/7075456550051040555?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@micthrows/video/7075456550051040555?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6839933846704721154?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7077351889163144494?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7077351889163144494?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@graycefrench/video/7074662898563288362?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@raydinc/video/7069490623300078894?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6839222283769236737?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7079949707140762926?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7079949707140762926?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@discus_joe/video/7078511197959490858?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7078511197959490858?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@discus_joe/video/7078511197959490858?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6775828517759307010?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7063705010349198638?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7063705010349198638?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7063705010349198638?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7063705010349198638?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7063705010349198638?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7063705010349198638?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7063705010349198638?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6841793112914922754?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@daniestrooh/video/7071721558124793090?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@laveshkaly/video/6858274941339569414?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@laveshkaly/video/6858274941339569414?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6971600286766894341?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6971600286766894341?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6971600286766894341?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6971600286766894341?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@uvathrows/video/6950794277794401542?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7080138249313733934?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7065069911026158895?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7065069911026158895?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@zalajayesh017/video/6781699696852258050?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6980479685696179462?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6980479685696179462?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6980479685696179462?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@discus_joe/video/6980479685696179462?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@technicaltosses/video/7069195559541706030?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@jasondadzmorgan/video/6942240538997411077?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@datrugoatt/video/7054579330004978990?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/7057694135297264942?is_copy_url=1&is_from_webapp=v1
si,pendiente,discusthrow,https://www.tiktok.com/@tanvisinghmalik_16/video/6836247558000594182?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@garagestrength/video/6803459344928181509?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@garagestrength/video/6803459344928181509?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@garagestrength/video/6803459344928181509?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@garagestrength/video/6803459344928181509?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7076079350961032490?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@trackandfieldathletics/video/7045992227922775323?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@micthrows/video/7067725905032105263?is_copy_url=1&is_from_webapp=v1
no,lento,discusthrow,https://www.tiktok.com/@ankushpunia/video/6806543299176893698?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7077774038231305518?is_copy_url=1&is_from_webapp=v1
si,lento,discusthrow,https://www.tiktok.com/@marcorocko_1/video/7077774038231305518?is_copy_url=1&is_from_webapp=v1
no,normal,discusthrow,https://www.tiktok.com/@raydinc/video/7078068736829246763?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6959616000790646021?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6959616000790646021?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6959616000790646021?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6959616000790646021?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@discus_joe/video/6959616000790646021?is_copy_url=1&is_from_webapp=v1
si,normal,discusthrow,https://www.tiktok.com/@raydinc/video/6954881797972937989?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@norahjacob/video/6798148312982703366?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sports_world_tv/video/7045994121986723074?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sports_world_tv/video/7045994121986723074?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@iamjunaidkhan1/video/6983289370941967643?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@chloecarabasi/video/7055524590080150830?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@mashalovenaruto/video/7067625272811556098?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@kylejitsplayer/video/6971919847080873222?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@lana_ke.ll2/video/6936904836080241922?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@lana_ke.ll2/video/6973605694754835713?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@lana_ke.ll2/video/6937276013814484225?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@lana_ke.ll2/video/6952472019187305730?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@sirluma/video/7001973611863084315?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@sirluma/video/6980287163040599322?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@lana_ke.ll2/video/6880818599536168194?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@rannvijaysingha/video/6707088136414973190?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@ankitarcher360/video/6813617354438675714?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@jennigarc1at/video/6953098370286177542?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@evelynbuffa/video/6910206016374295814?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@gabsel_/video/7071756759655845125?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@pablo_salazrrs/video/6970334446176259333?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@arcoeflecha_fazdetudo/video/7074689728771050758?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@arcoeflecha_fazdetudo/video/7074689728771050758?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@arcoeflecha_fazdetudo/video/7074689728771050758?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@arcoeflecha_fazdetudo/video/7074689728771050758?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@arcoeflecha_fazdetudo/video/7074689728771050758?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@arcoeflecha_fazdetudo/video/7059838619015449862?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@arcoeflecha_fazdetudo/video/6988496562037050629?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@kylejitsplayer/video/6922194191904673030?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@aliceahibb/video/6984953433115692293?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@jennigarc1at/video/6844328560874867974?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@tiffany__19/video/7001933526727757061?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bearpaw_products/video/6811107193467702533?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bearpaw_products/video/6890865028161916162?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@magguiecanto/video/7077747559682428166?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@kylejitsplayer/video/6814205439933304070?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@jennigarc1at/video/6835400117923826949?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@prabhatarcher360/video/6747678090794732802?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@ktichner/video/6824313400865197317?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@jennigarc1at/video/6951584236084284678?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@meaganthaight/video/7056834966646263086?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@pylescameronn/video/6952543458288471301?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@pylescameronn/video/6952543458288471301?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@pylescameronn/video/6952543458288471301?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@pylescameronn/video/6952543458288471301?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@kylejitsplayer/video/6846401766104321286?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@joey_thecreator/video/6980697332643794181?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@joey_thecreator/video/6980697332643794181?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@joey_thecreator/video/6980697332643794181?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@joey_thecreator/video/6980697332643794181?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@joey_thecreator/video/6980697332643794181?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@joey_thecreator/video/6980697332643794181?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@ridgelinemountedarchers/video/7056958494435691823?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@meaganthaight/video/7067963962704481583?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@ridgelinemountedarchers/video/7068374140323155247?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@ridgelinemountedarchers/video/7068374140323155247?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@l.a_windrunner3/video/7015560004304424198?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@ridgelinemountedarchers/video/7056916725446708526?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@ridgelinemountedarchers/video/7056916725446708526?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@callmemusic18/video/6989512942031064347?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@callmemusic18/video/6989512942031064347?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@callmemusic18/video/6989512942031064347?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@callmemusic18/video/6989512942031064347?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@callmemusic18/video/6989512942031064347?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@callmemusic18/video/6989512942031064347?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bikini_huntress/video/7012047402353937669?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@lana_ke.ll2/video/6948397331825921282?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bow_andarrow/video/6853434554380717317?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bow_andarrow/video/6853434554380717317?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bow_andarrow/video/6853434554380717317?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bow_andarrow/video/6853434554380717317?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@bow_andarrow/video/6853434554380717317?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@historicalarchery/video/6970731736414129413?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@jmarz_xo/video/6813112592257649925?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@ankitarcher360/video/6824709635996536066?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@anapau.vzfs/video/6997432141986532613?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@anapau.vzfs/video/6997432141986532613?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@jennigarc1at/video/7028021994801138950?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@kayaokculuk/video/6786199974645353734?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@not_solittlemermaid/video/6877689190520261893?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@brook.lyn01/video/6862500247197764870?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@archery_goals/video/6864338200958110977?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@kylejitsplayer/video/6972609597655878918?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@ktichner/video/7064757689972313391?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@perfectdreams02/video/7073312512422300933?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@tioagripino94/video/6988688855650077958?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@shianneparie/video/7006486324890864902?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@aliceahibb/video/6983325924326477061?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@anapau.vzfs/video/6999830847247355141?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@anapau.vzfs/video/6999830847247355141?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@anapau.vzfs/video/6999830847247355141?is_copy_url=1&is_from_webapp=v1
si,normal,archery,https://www.tiktok.com/@anapau.vzfs/video/6999830847247355141?is_copy_url=1&is_from_webapp=v1
no,normal,archery,https://www.tiktok.com/@norahjacob/video/6798003837446671622?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@mitsu_moon_96/video/6859284104672824578?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@aaaaaayu_/video/6964706539072425218?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@sk8fumitaka02/video/7066016909522734338?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@cq_miku_n/video/6973276928618859777?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@mitsu_moon_96/video/6853664196853271809?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6758308776136183041?is_copy_url=1&is_from_webapp=v1
